	Filename,Cluster
	1a4iA.B99990001.pdb,Outlier
	1a4iA.B99990002.pdb,Outlier
	1a4iA.B99990003.pdb,Outlier
	1a4iA.B99990004.pdb,Outlier
	1a4iA.B99990005.pdb,Outlier
	1a4iA.B99990006.pdb,Outlier
	1a4iA.B99990007.pdb,Outlier
	1a4iA.B99990008.pdb,Outlier
	1a4iA.B99990009.pdb,Outlier
	1a4iA.B99990010.pdb,Outlier
	1a4iA.B99990011.pdb,Outlier
	1a4iA.B99990012.pdb,Outlier
	1a4iA.B99990013.pdb,Outlier
	1a4iA.B99990014.pdb,Outlier
	1a4iA.B99990015.pdb,Outlier
	1a4iA.B99990016.pdb,Outlier
	1a4iA.B99990017.pdb,Outlier
	1a4iA.B99990018.pdb,Outlier
	1a4iA.B99990019.pdb,Outlier
	1a4iA.B99990020.pdb,Outlier
	1a4iA.B99990021.pdb,Outlier
	1a4iA.B99990022.pdb,Outlier
	1a4iA.B99990023.pdb,Outlier
	1a4iA.B99990024.pdb,Outlier
	1a4iA.B99990025.pdb,Outlier
	1a4iA.B99990026.pdb,Outlier
	1a4iA.B99990027.pdb,Outlier
	1a4iA.B99990028.pdb,Outlier
	1a4iA.B99990029.pdb,Outlier
	1a4iA.B99990030.pdb,Outlier
	1a4iA.B99990031.pdb,Outlier
	1a4iA.B99990032.pdb,Outlier
	1a4iA.B99990033.pdb,Outlier
	1a4iA.B99990034.pdb,Outlier
	1a4iA.B99990035.pdb,Outlier
	1a4iA.B99990036.pdb,Outlier
	1a4iA.B99990037.pdb,Outlier
	1a4iA.B99990038.pdb,Outlier
	1a4iA.B99990039.pdb,Outlier
	1a4iA.B99990040.pdb,Outlier
	1a4iA.B99990041.pdb,Outlier
	1a4iA.B99990042.pdb,Outlier
	1a4iA.B99990043.pdb,Outlier
	1a4iA.B99990044.pdb,Outlier
	1a4iA.B99990045.pdb,Outlier
	1a4iA.B99990046.pdb,Outlier
	1a4iA.B99990047.pdb,Outlier
	1a4iA.B99990048.pdb,Outlier
	1a4iA.B99990049.pdb,Outlier
	1a4iA.B99990050.pdb,Outlier
MEDOID:	1a4iA.B99990001.pdb,0
