	Filename,Cluster
	1axn_.B99990001.pdb,Outlier
	1axn_.B99990002.pdb,Outlier
	1axn_.B99990003.pdb,Outlier
	1axn_.B99990004.pdb,Outlier
	1axn_.B99990005.pdb,Outlier
	1axn_.B99990006.pdb,Outlier
	1axn_.B99990009.pdb,Outlier
	1axn_.B99990010.pdb,Outlier
	1axn_.B99990012.pdb,Outlier
	1axn_.B99990016.pdb,Outlier
	1axn_.B99990017.pdb,Outlier
	1axn_.B99990019.pdb,Outlier
	1axn_.B99990020.pdb,Outlier
	1axn_.B99990023.pdb,Outlier
	1axn_.B99990026.pdb,Outlier
	1axn_.B99990028.pdb,Outlier
	1axn_.B99990029.pdb,Outlier
	1axn_.B99990030.pdb,Outlier
	1axn_.B99990031.pdb,Outlier
	1axn_.B99990032.pdb,Outlier
	1axn_.B99990035.pdb,Outlier
	1axn_.B99990038.pdb,Outlier
	1axn_.B99990040.pdb,Outlier
	1axn_.B99990041.pdb,Outlier
	1axn_.B99990043.pdb,Outlier
	1axn_.B99990044.pdb,Outlier
	1axn_.B99990046.pdb,Outlier
	1axn_.B99990047.pdb,Outlier
	1axn_.B99990049.pdb,Outlier
	1axn_.B99990050.pdb,Outlier
MEDOID:	1axn_.B99990027.pdb,0
	1axn_.B99990007.pdb,0
	1axn_.B99990008.pdb,0
	1axn_.B99990014.pdb,0
	1axn_.B99990021.pdb,0
	1axn_.B99990022.pdb,0
	1axn_.B99990027.pdb,0
	1axn_.B99990034.pdb,0
	1axn_.B99990036.pdb,0
	1axn_.B99990039.pdb,0
MEDOID:	1axn_.B99990018.pdb,1
	1axn_.B99990011.pdb,1
	1axn_.B99990013.pdb,1
	1axn_.B99990015.pdb,1
	1axn_.B99990018.pdb,1
	1axn_.B99990024.pdb,1
	1axn_.B99990045.pdb,1
MEDOID:	1axn_.B99990033.pdb,2
	1axn_.B99990025.pdb,2
	1axn_.B99990033.pdb,2
	1axn_.B99990037.pdb,2
	1axn_.B99990042.pdb,2
	1axn_.B99990048.pdb,2
MEDOID:	1axn_.B99990002.pdb,3
