	Filename,Cluster
	1a6jA.B99990003.pdb,Outlier
	1a6jA.B99990004.pdb,Outlier
	1a6jA.B99990005.pdb,Outlier
	1a6jA.B99990006.pdb,Outlier
	1a6jA.B99990008.pdb,Outlier
	1a6jA.B99990009.pdb,Outlier
	1a6jA.B99990011.pdb,Outlier
	1a6jA.B99990012.pdb,Outlier
	1a6jA.B99990013.pdb,Outlier
	1a6jA.B99990015.pdb,Outlier
	1a6jA.B99990016.pdb,Outlier
	1a6jA.B99990017.pdb,Outlier
	1a6jA.B99990018.pdb,Outlier
	1a6jA.B99990019.pdb,Outlier
	1a6jA.B99990020.pdb,Outlier
	1a6jA.B99990021.pdb,Outlier
	1a6jA.B99990022.pdb,Outlier
	1a6jA.B99990023.pdb,Outlier
	1a6jA.B99990024.pdb,Outlier
	1a6jA.B99990026.pdb,Outlier
	1a6jA.B99990027.pdb,Outlier
	1a6jA.B99990028.pdb,Outlier
	1a6jA.B99990029.pdb,Outlier
	1a6jA.B99990031.pdb,Outlier
	1a6jA.B99990032.pdb,Outlier
	1a6jA.B99990033.pdb,Outlier
	1a6jA.B99990034.pdb,Outlier
	1a6jA.B99990036.pdb,Outlier
	1a6jA.B99990037.pdb,Outlier
	1a6jA.B99990038.pdb,Outlier
	1a6jA.B99990039.pdb,Outlier
	1a6jA.B99990040.pdb,Outlier
	1a6jA.B99990041.pdb,Outlier
	1a6jA.B99990043.pdb,Outlier
	1a6jA.B99990044.pdb,Outlier
	1a6jA.B99990045.pdb,Outlier
	1a6jA.B99990046.pdb,Outlier
	1a6jA.B99990047.pdb,Outlier
	1a6jA.B99990049.pdb,Outlier
	1a6jA.B99990050.pdb,Outlier
MEDOID:	1a6jA.B99990001.pdb,0
	1a6jA.B99990001.pdb,0
	1a6jA.B99990014.pdb,0
	1a6jA.B99990025.pdb,0
	1a6jA.B99990030.pdb,0
	1a6jA.B99990042.pdb,0
	1a6jA.B99990048.pdb,0
MEDOID:	1a6jA.B99990010.pdb,1
	1a6jA.B99990002.pdb,1
	1a6jA.B99990007.pdb,1
	1a6jA.B99990010.pdb,1
	1a6jA.B99990035.pdb,1
MEDOID:	1a6jA.B99990045.pdb,2
